Element	actin cytoskeleton reorganization	angiogenesis	apoptotic cell clearance	apoptotic process	cell motility	cytokine production involved in inflammatory response	endothelial cell proliferation	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast migration	gluconeogenese	glycogen synthesis	glycolysis	ketogenic acid synthesis	leukotriene synthesis	lipoxin synthesis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage differentiation	maresin synthesis	monocyte extravasation	myeloid dendritic cell differentiation	natural killer cell chemotaxis	neutrophil chemotaxis	neutrophil extravasation	p38mapk cascade	phagocytosis, engulfment	platelet activation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	resolvin synthesis	response to endoplasmic reticulum stress	thromboxan synthesis	vasoconstriction	vasodilation
m5954	5	1	3	2	5	4	1	1	5	1	1	1	1	1	1	0	0	4	5	3	0	3	3	0	2	3	0	4	2	2	2	2	7	0	0	4	0	4	0	2	2
m5601	9	6	10	11	13	12	6	6	9	0	6	0	0	0	0	0	0	6	8	11	0	11	11	3	8	10	0	11	3	3	6	1	10	0	0	6	0	7	0	3	3
m6366	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1
m6868	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1
m5639	2	3	5	6	2	4	3	3	2	0	3	0	0	0	0	0	0	3	6	2	0	2	2	0	1	5	0	3	1	1	1	0	3	0	0	3	0	3	0	1	1
m5893	2	2	4	4	2	3	2	2	2	0	2	0	0	0	0	0	0	0	2	1	0	1	1	0	1	3	0	3	1	1	1	0	3	0	0	0	0	0	0	1	1
m1861	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1
m1692	2	5	6	7	2	4	5	5	2	0	5	0	0	0	0	1	1	3	7	7	0	7	7	0	4	7	1	6	5	5	3	2	7	1	0	3	0	3	1	5	5
m5934	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	2	2	0	0	2	1	0	1	0	1	1	2	2
m1699	1	0	1	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	2	0	2	2	0	0	2	1	0	1	1	0	0	2	1	0	1	0	2	1	1	1
m510	5	5	6	8	7	4	5	5	5	6	5	6	6	6	6	1	1	58	62	4	0	5	4	1	3	6	1	1	2	1	1	1	6	1	0	58	0	59	1	1	1
m1667	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0
m1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	5	0	0
m2017	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
m2130	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
m5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
m135	0	2	10	2	0	10	2	2	0	0	2	0	0	0	0	0	1	0	2	0	3	0	0	0	10	10	0	10	0	0	10	0	0	1	3	0	3	0	0	0	0
m159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	12	0	0	0	0
m136	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	2	2	0	2	0	0	2	0	0	1	3	0	3	0	0	0	0
m137	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	5	5	0	5	0	0	5	0	0	1	3	1	3	1	0	0	0
m138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	0	0
m139	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	11	11	0	11	0	0	11	0	0	1	3	0	3	0	0	0	0
m140	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	6	6	0	6	0	0	6	0	0	1	3	0	3	0	0	0	0
m180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
m160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0
m161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0
m104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	7	0	0	0	0
m105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	7	0	0	0	0
m106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	12	0	0	0	0
m107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5	0	0	0	0
m102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	9	0	0	0	0
m108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	17	0	0	0	0
m162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0
m164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
m168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
m158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	7	0	0	0	0
m169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
m171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
m170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
m173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0
m174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
m175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
m176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
m177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
m178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
m179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
m186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
m1653	0	1	4	3	0	4	1	1	0	0	1	0	0	0	0	0	1	3	3	2	1	2	2	0	3	4	0	3	0	0	3	0	0	1	1	3	1	3	0	0	0
m1930	0	0	2	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	1	2	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0
m1674	0	0	1	1	0	1	0	0	0	2	0	2	2	2	2	0	4	1	2	0	4	1	0	0	0	1	0	0	0	0	0	0	0	4	4	1	4	2	0	0	0
m1760	1	2	5	5	1	6	2	2	1	0	2	0	0	0	0	0	3	4	5	3	3	4	3	0	4	5	0	4	0	0	4	1	1	3	3	4	3	4	0	0	0
m6043	0	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	2	1	1	1	1	0	0	2	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1
m5697	1	1	3	3	1	4	1	1	1	0	1	0	0	0	0	0	1	3	3	2	1	3	2	0	3	2	0	5	0	0	2	0	1	1	1	3	1	4	0	0	0
m3616	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0
m3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
m2736	0	0	0	0	0	0	0	0	0	2	0	2	2	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
m5689	3	1	3	5	3	2	1	1	3	1	1	1	1	1	1	0	1	1	3	3	1	3	3	0	1	3	0	1	1	1	1	0	4	1	1	1	1	1	0	1	1
m5688	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	1	2	3	3	1	4	3	0	0	3	1	2	1	0	0	1	2	1	1	2	1	3	0	0	0
m3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
m1247	1	0	1	9	1	2	0	0	1	0	0	0	0	0	0	0	1	1	1	2	1	2	2	0	1	1	0	1	0	0	1	0	1	1	1	1	1	2	0	0	0
m1641	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
m1884	1	3	5	4	2	6	3	3	1	0	3	0	0	0	0	0	1	4	5	4	1	4	4	2	5	5	1	6	1	1	5	1	1	1	1	4	1	4	0	1	1
m1892	2	5	5	5	3	5	5	5	2	4	5	4	4	4	4	0	1	9	10	7	1	7	7	1	5	5	0	7	0	0	4	1	2	1	1	9	1	10	0	0	0
m2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
m1693	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	0
m527	1	2	4	7	1	2	2	2	1	3	2	3	3	3	3	0	1	138	139	3	1	3	3	0	2	4	0	2	1	1	2	0	2	1	1	138	1	138	0	1	1
m2062	0	0	2	2	0	0	0	0	0	1	0	1	1	1	1	0	1	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
m5826	3	0	6	7	4	2	0	0	3	0	0	0	0	0	0	0	1	1	5	2	1	3	2	1	0	6	0	1	2	2	0	1	5	1	1	1	1	2	0	2	2
m81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
m84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0
m83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0
m86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0
m150	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	11	0	0	0
m88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
m151	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	0	0	0
m87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
m152	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	0	0	0
m155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
m157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
m116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
m118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
m121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
m122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m124	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0
m125	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	4	0	0	0	0
m85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m126	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	4	0	0	0	0
m93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
m114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0
m144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
m98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m129	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	15	0	15	0	0	15	0	0	0	3	0	3	0	0	0	0
m130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
m132	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	13	0	13	0	0	13	0	0	0	3	0	3	0	0	0	0
m133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
m147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0
m153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0
m748	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0
m154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0
m146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m193	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m262	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m263	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m264	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m192	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m189	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m191	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m190	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m259	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m260	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m201	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m194	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m199	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
m197	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m286	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	9	11	11	0	9	11	0	0	0	0	0	0	11	11
m244	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m216	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m211	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m219	2	0	3	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	3	1	0	7	6	0	0	9	0	0	0	0	0	0	7	7
m217	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m215	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1
m212	5	0	12	7	7	9	0	0	5	0	0	0	0	0	0	0	0	0	7	5	0	5	5	5	11	12	6	9	8	7	9	0	9	0	0	0	0	0	0	7	7
m257	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	2	0	6	5	0	0	5	0	0	0	0	0	0	5	5
m204	3	2	39	43	3	31	2	2	3	3	2	3	3	3	3	0	0	30	37	6	0	7	6	0	4	37	0	31	0	0	4	26	3	0	0	30	0	32	0	0	0
m266	0	0	10	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
m267	0	0	10	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
m302	0	0	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0
